x1_original,x1_envelope,x1_triangle,x1_square,x2_original,x2_envelope,x2_triangle,x2_square,v1_original,v1_envelope,v1_triangle,v1_square,v2_original,v2_envelope,v2_triangle,v2_square,a1_original,a1_envelope,a1_triangle,a1_square,a2_original,a2_envelope,a2_triangle,a2_square
0.0022443414,0.009618006,0.003355555,0.002228875,-0.0010861428,0.0062897564,-0.0016494356,-0.0011850573,-0.00028084565,0.007036607,-0.00035194296,-0.011169394,0.00044376607,0.007807838,0.00065393455,0.0066723637,-0.05550856,-0.047988694,-0.08335753,-0.056128636,0.03306868,0.04065161,0.04965726,0.03403683
0.0023010303,0.009676626,0.003443512,0.0021942311,-0.0011182852,0.0062596966,-0.0016981622,-0.0011568235,-0.00048871606,0.0068453276,-0.0006510718,-0.011167055,0.000555664,0.007916029,0.0008373157,0.0066690855,-0.05702889,-0.049504474,-0.08549573,-0.055131465,0.034015287,0.04157676,0.051003028,0.03345937
0.0023101827,0.009684169,0.0034571383,0.002141373,-0.0011168426,0.0062607666,-0.0017000895,-0.0011180033,-0.000787879,0.0065800687,-0.001089941,-0.01122745,0.00071449263,0.008075967,0.0011010752,0.006716608,-0.057195164,-0.04974882,-0.08579956,-0.05368942,0.03414645,0.041711524,0.05114685,0.03254907
0.0023746772,0.0097493585,0.003555161,0.002094637,-0.0011564187,0.0062197964,-0.0017643606,-0.0010860714,-0.00091732293,0.0064778845,-0.0012926111,-0.011139018,0.00077787525,0.008149747,0.0012085594,0.0066548074,-0.058837052,-0.051533204,-0.08841702,-0.05242072,0.03519591,0.042804725,0.0527423,0.03172749
0.0023800437,0.009751262,0.0035592858,0.0020410514,-0.0011564086,0.0062105604,-0.0017696822,-0.0010501633,-0.00088476413,0.006500213,-0.0012684116,-0.011020689,0.0007572696,0.008130277,0.0011786021,0.006581936,-0.05888523,-0.051662777,-0.08864593,-0.05096952,0.03521001,0.042856798,0.05291235,0.030828997
0.002392746,0.00975418,0.0035788096,0.0019871143,-0.0011586756,0.006197945,-0.0017679061,-0.001007564,-0.0010525917,0.0063122194,-0.0015293513,-0.011125155,0.0008509878,0.008213304,0.00130183,0.0066372543,-0.059095968,-0.052028924,-0.0890265,-0.04943173,0.035323367,0.04296001,0.053177923,0.029885715
0.0023993505,0.009755345,0.0035932935,0.0019246596,-0.0011552665,0.0061891787,-0.0017567757,-0.0009559804,-0.0013660267,0.0059575047,-0.0020198154,-0.011369378,0.0010315338,0.008381567,0.0015548364,0.006780863,-0.059172414,-0.052251436,-0.08919703,-0.04774692,0.035320975,0.04291162,0.053256076,0.028828144
0.0024070465,0.009757325,0.0036049024,0.0017731258,-0.0011602815,0.006178404,-0.001758106,-0.0008495265,-0.0017263818,0.0055776164,-0.0025644156,-0.01151311,0.0012030434,0.008546669,0.0018104133,0.006847936,-0.059373792,-0.052438717,-0.08944657,-0.043671984,0.03546239,0.042969435,0.053442203,0.026291568
0.0024572697,0.00981047,0.0036807498,0.0016852253,-0.0011964492,0.006140949,-0.0018107074,-0.00079173513,-0.0020306362,0.0052778227,-0.003041936,-0.011503209,0.0013628774,0.008709714,0.0020278234,0.006814203,-0.06082955,-0.053840633,-0.091548026,-0.04129856,0.036427613,0.043827847,0.05472389,0.02487178
0.0025051802,0.009858058,0.0037481121,0.0016592727,-0.0012302435,0.0061038896,-0.0018571399,-0.0007786304,-0.0021582157,0.0051537994,-0.0032709073,-0.011353237,0.0014357464,0.008784717,0.0021203165,0.006710664,-0.062302593,-0.055210438,-0.09367486,-0.040749293,0.037311487,0.04469281,0.055934634,0.024537057
0.0025437481,0.009894761,0.0038044646,0.0016288977,-0.0012594649,0.0060759517,-0.001895499,-0.0007620557,-0.0022986631,0.0050263153,-0.003509121,-0.011239675,0.0015019227,0.008862564,0.0022456183,0.0066338,-0.06348218,-0.05642165,-0.09547562,-0.039977282,0.038050342,0.045458686,0.05694472,0.024058066
0.0025232874,0.009873306,0.0037709393,0.0015772593,-0.0012435882,0.0060920017,-0.0018695528,-0.0007276611,-0.0028074689,0.0045175026,-0.0042629023,-0.011358134,0.0017880758,0.009140801,0.0026882424,0.006711873,-0.06294106,-0.055923518,-0.09469719,-0.03857156,0.037670415,0.045127057,0.0563748,0.023138806
0.0025035285,0.009848054,0.0037311723,0.001525725,-0.0012283938,0.0061089857,-0.0018513408,-0.0006934341,-0.0031372884,0.0041815685,-0.00473794,-0.011329454,0.0019708497,0.009316383,0.0029599885,0.006697146,-0.062220797,-0.05525949,-0.09386017,-0.037184026,0.037264105,0.044751257,0.055883408,0.022254001
0.002508926,0.00985392,0.0037347784,0.0014762225,-0.0012322261,0.0061087105,-0.0018643178,-0.0006587877,-0.0034120327,0.00389509,-0.005131016,-0.011237654,0.002133274,0.009471198,0.003181187,0.0066406266,-0.06220468,-0.055291347,-0.09406267,-0.03575708,0.03731283,0.044827364,0.05610077,0.02138253
0.0025095101,0.009854195,0.0037343046,0.0014615091,-0.0012243276,0.006122506,-0.0018567895,-0.00064321375,-0.0042124,0.0030856016,-0.0063400087,-0.011408228,0.0026315292,0.009955179,0.0039183917,0.006770944,-0.06201365,-0.055200025,-0.09379798,-0.03523287,0.03722341,0.04480001,0.056039184,0.021083038
0.0024904686,0.009829555,0.0037108085,0.0014158366,-0.001194407,0.0061488766,-0.001812204,-0.0006031932,-0.0051614186,0.0021272805,-0.007797841,-0.011784456,0.0032073157,0.010508572,0.0047766524,0.0070288796,-0.06129644,-0.05454595,-0.09272119,-0.033893242,0.036737204,0.04434102,0.055301245,0.020238467
0.0024505742,0.009797722,0.0036580826,0.0014775927,-0.0011567204,0.0061934786,-0.0017564981,-0.00064003986,-0.0062604137,0.0010487633,-0.00947186,-0.0119192805,0.0039095166,0.01121136,0.005847435,0.007122218,-0.060101394,-0.053415187,-0.09083462,-0.035477478,0.035985105,0.043595426,0.05405441,0.021215146
0.002401198,0.00975803,0.003590811,0.0015588247,-0.0011107883,0.006241425,-0.0016856694,-0.0006948444,-0.007084542,0.000253391,-0.010730299,-0.012030559,0.004449287,0.011749044,0.0066779666,0.0071950736,-0.058727846,-0.052063696,-0.08862685,-0.037627116,0.035046823,0.042643644,0.052491244,0.022532785
0.0024342802,0.009794599,0.003643201,0.0015854257,-0.0011336684,0.006219024,-0.0017155665,-0.00071209646,-0.007896836,-0.00055738864,-0.011964731,-0.011861353,0.0049600373,0.012262294,0.0074663605,0.007081174,-0.05963637,-0.052965444,-0.089926854,-0.038368024,0.03557987,0.04316667,0.053130295,0.022949224
0.0024778114,0.009830654,0.0037039204,0.0015789291,-0.0011589215,0.006189035,-0.0017508827,-0.0007027582,-0.008426696,-0.0010847924,-0.012752164,-0.01176254,0.0052733817,0.012573046,0.007956862,0.0070025586,-0.060675867,-0.054080494,-0.0914964,-0.038161337,0.03622369,0.04382557,0.05402358,0.022796312
0.0025066317,0.009848496,0.0037384357,0.0015785651,-0.0011743426,0.0061715767,-0.001767996,-0.0006978366,-0.008860836,-0.0015287129,-0.013374531,-0.011662918,0.005531088,0.012823249,0.008358272,0.0069208387,-0.061326712,-0.05471094,-0.0923465,-0.03813816,0.03660927,0.04426768,0.054612197,0.022754243
0.0025443083,0.009878523,0.0037921825,0.0015782872,-0.0011960119,0.0061428794,-0.001793246,-0.00069239456,-0.009136013,-0.0018186588,-0.013753328,-0.011508299,0.005694827,0.012974264,0.008602198,0.0068182717,-0.06233875,-0.055602215,-0.09372923,-0.03812815,0.037179995,0.04482055,0.055491887,0.022709202
0.0025445651,0.009872516,0.0037945393,0.0015529523,-0.0011923946,0.006139061,-0.0017854744,-0.00066756003,-0.009498141,-0.002199403,-0.014292584,-0.01143685,0.005907365,0.0131758405,0.008918422,0.006755328,-0.06237794,-0.055527702,-0.09359105,-0.03742285,0.037108224,0.0447579,0.05545307,0.022187823
0.002551928,0.009867335,0.003807075,0.001544153,-0.0011889846,0.006133985,-0.001783702,-0.0006518483,-0.010129443,-0.0028507132,-0.015241683,-0.011380299,0.006279507,0.013538752,0.009474112,0.006704278,-0.062567465,-0.05559939,-0.09362797,-0.03711096,0.037183225,0.044862635,0.055614963,0.021908527
0.0025132955,0.00982484,0.0037512933,0.0015088288,-0.0011618574,0.0061540725,-0.0017476026,-0.00062552973,-0.01041474,-0.0031379145,-0.015680168,-0.0112187425,0.006440863,0.013692811,0.009695146,0.006605839,-0.06161503,-0.054586332,-0.0921886,-0.036211856,0.036596004,0.04427584,0.054667175,0.021276023
0.0024730836,0.009786624,0.0036933557,0.001458127,-0.0011384492,0.0061725625,-0.0017152962,-0.0005873407,-0.0107019795,-0.0034417761,-0.016145812,-0.011112021,0.006603802,0.013859725,0.009934475,0.0065516685,-0.06062876,-0.05365001,-0.0908706,-0.03489655,0.036019057,0.04371219,0.05368891,0.020414187
0.002434982,0.00975037,0.0036356847,0.0014311776,-0.0011175188,0.00619247,-0.0016840848,-0.00056774425,-0.010890808,-0.0036352426,-0.016457897,-0.010914484,0.0067115068,0.013980538,0.010108792,0.0064357514,-0.05965595,-0.05277731,-0.089608416,-0.03412093,0.035424154,0.043132298,0.052760232,0.019946838
0.0023865728,0.009704352,0.0035664928,0.001410455,-0.0010829302,0.006225284,-0.0016291959,-0.00054825563,-0.011266409,-0.0040216846,-0.017053291,-0.010904529,0.0069229114,0.014208723,0.010444686,0.0064184945,-0.05836309,-0.051604807,-0.08779977,-0.033470687,0.03460593,0.04226212,0.051510755,0.019501036
0.0023458889,0.00966129,0.003509515,0.0013891889,-0.0010590099,0.0062501337,-0.0015902554,-0.00053654844,-0.011384482,-0.0041191783,-0.017223226,-0.0107022375,0.0069724973,0.0142673375,0.010531166,0.0062779263,-0.057347443,-0.050659973,-0.08646326,-0.032862082,0.033948757,0.04153919,0.050577234,0.019108752
0.0022880214,0.009599372,0.0034309083,0.0013473945,-0.0010244434,0.0062871794,-0.0015349565,-0.00050271547,-0.011647045,-0.004375346,-0.017610438,-0.010710114,0.0071027596,0.014403183,0.010730237,0.0062659318,-0.055897433,-0.04929626,-0.084379226,-0.031657122,0.033021566,0.04057336,0.04925304,0.0183601
0.0023040646,0.0096090585,0.0034631654,0.0013387483,-0.0010388534,0.006272767,-0.0015526391,-0.0004917218,-0.012042248,-0.0047672456,-0.018182652,-0.010567407,0.007330784,0.014635534,0.01109153,0.006161416,-0.056445085,-0.049890127,-0.08515711,-0.031415816,0.03333808,0.04086204,0.049742505,0.01823233
0.0022966084,0.009592099,0.0034590887,0.0013263583,-0.0010339518,0.0062701292,-0.0015472756,-0.00048052624,-0.012261937,-0.0049749715,-0.018510552,-0.010337705,0.0074528977,0.014758525,0.011281014,0.006009338,-0.056353077,-0.049788266,-0.084974386,-0.031112544,0.03328691,0.040782988,0.049614884,0.018029116
0.0022668883,0.009557108,0.0034153888,0.0012949213,-0.0010133549,0.0062876903,-0.0015226328,-0.00045487453,-0.012614508,-0.005321488,-0.019021837,-0.010157185,0.007650926,0.014948793,0.011583414,0.005888613,-0.05554505,-0.048934627,-0.08368457,-0.030241057,0.03285651,0.04031206,0.048904702,0.017472608
0.0022127875,0.009502418,0.0033375388,0.0012675129,-0.00097460405,0.0063277124,-0.0014697893,-0.00043170538,-0.012911617,-0.0056283874,-0.019470885,-0.010091414,0.007822545,0.015126217,0.01182119,0.0058417046,-0.054058023,-0.047437258,-0.08129904,-0.029507713,0.03201363,0.039434344,0.047540255,0.017005086
0.0021665648,0.0094585,0.00326918,0.0012266386,-0.0009457158,0.0063586393,-0.0014258428,-0.00040289445,-0.013151023,-0.005863986,-0.01984251,-0.009988365,0.007949969,0.015269654,0.0120070735,0.00575789,-0.05285356,-0.046144575,-0.07929464,-0.02844905,0.031324323,0.03871231,0.046367563,0.016275015
0.002156836,0.009446424,0.003255972,0.0012291254,-0.00094091217,0.006356858,-0.0014173924,-0.00040070765,-0.013629332,-0.0063295616,-0.02057976,-0.009869088,0.008233459,0.015561938,0.012429045,0.0056717484,-0.052651167,-0.045892105,-0.07893821,-0.028508771,0.03121908,0.03857986,0.04611683,0.01626634
0.0020563505,0.009343931,0.0031053608,0.0011778236,-0.0008748722,0.006420091,-0.0013144021,-0.00036336295,-0.0139384465,-0.0066220043,-0.02103447,-0.009928988,0.008388479,0.015723204,0.012670417,0.0056998427,-0.049990002,-0.043178495,-0.07490127,-0.02713292,0.02957019,0.036896076,0.043529935,0.015364595
0.0019522852,0.009234526,0.0029503617,0.0010926875,-0.00080567086,0.0064843902,-0.0012028897,-0.00030255917,-0.014467928,-0.007139817,-0.021804564,-0.010074032,0.008663478,0.015997028,0.013098995,0.0057981885,-0.047143493,-0.040321458,-0.07061455,-0.024823956,0.027823908,0.035119314,0.04083749,0.013904773
0.0019213672,0.009203104,0.0029072098,0.0011185994,-0.0007917535,0.006493887,-0.0011778797,-0.00031540392,-0.015137358,-0.0078103393,-0.022805084,-0.009920991,0.009072245,0.016397242,0.013694873,0.005700715,-0.046282314,-0.03964682,-0.06943926,-0.02557221,0.027344424,0.03462826,0.040189326,0.01436195
0.0017757977,0.009059311,0.002687863,0.0012139656,-0.0006941254,0.0065912753,-0.0010338458,-0.0003791938,-0.015669523,-0.008323413,-0.023570975,-0.00990241,0.009430037,0.016746087,0.014210421,0.0057170643,-0.04242376,-0.035841078,-0.06370018,-0.02817817,0.024924945,0.032192968,0.03661003,0.015976502
0.0016065413,0.008896389,0.0024340246,0.0011889235,-0.0005937312,0.006696139,-0.00088449277,-0.00036469015,-0.016277282,-0.008918013,-0.02445693,-0.0098214755,0.009788541,0.01710968,0.014742628,0.005662703,-0.038116533,-0.031445824,-0.05727064,-0.027484905,0.02222892,0.029501058,0.03259178,0.015497701
0.0014696923,0.008769222,0.0022247552,0.0011174282,-0.0005210274,0.0067813112,-0.00077337556,-0.00032138143,-0.017160464,-0.009783929,-0.025767744,-0.00964864,0.010303354,0.017644258,0.015519077,0.0055312975,-0.034668114,-0.027928699,-0.05202867,-0.02550455,0.020111462,0.027398348,0.029360374,0.014242478
0.0013159735,0.008629512,0.0019867197,0.0010745442,-0.00043134327,0.006887816,-0.00063018163,-0.0002972511,-0.017598327,-0.010205897,-0.02642082,-0.0097049195,0.010563016,0.017923366,0.015904216,0.005548915,-0.030709539,-0.023882868,-0.045859456,-0.024293922,0.017652292,0.02493122,0.025608743,0.013507052
0.0011391141,0.008459429,0.0017156458,0.0010277246,-0.0003239577,0.007009217,-0.00045348023,-0.0002666734,-0.017822055,-0.010431901,-0.026742244,-0.009896404,0.010695684,0.018064432,0.01609193,0.0056457524,-0.026161147,-0.019149413,-0.038858227,-0.02305446,0.014779943,0.022009447,0.021302577,0.012706075
0.0010025784,0.008329244,0.001502813,0.00097027456,-0.00023920301,0.007105645,-0.00031746138,-0.00022767599,-0.018157983,-0.010748416,-0.02721565,-0.010027429,0.010877192,0.018264253,0.016365914,0.0056960783,-0.022615569,-0.015474154,-0.033345375,-0.021562614,0.012527217,0.019787591,0.018013217,0.011749444
0.00082873536,0.008158605,0.0012418643,0.00094347657,-0.00012952757,0.0072326,-0.00014431978,-0.00021079539,-0.018227633,-0.010800447,-0.027305117,-0.010278843,0.01090822,0.018290926,0.016406529,0.0058400724,-0.017976096,-0.010864882,-0.026413195,-0.020944824,0.009640261,0.016931409,0.013817563,0.011335887
0.0006533385,0.007981285,0.0009795798,0.00090167276,-1.6493897e-05,0.0073606586,2.9913062e-05,-0.00018529057,-0.018078174,-0.010628132,-0.027063724,-0.010605559,0.010789071,0.01816923,0.016218547,0.0060404562,-0.013181592,-0.0061698267,-0.019454079,-0.019903768,0.00670142,0.01402637,0.009603359,0.010687012
0.00047818536,0.007808758,0.00071802345,0.0009272874,0.000101705285,0.0074833236,0.00020197895,-0.00020399272,-0.018059738,-0.010577207,-0.027039167,-0.01078767,0.010776613,0.018161375,0.016198399,0.006170775,-0.008433169,-0.001452276,-0.0124660265,-0.020656422,0.0037342545,0.011082195,0.0052335234,0.011223143
0.000349294,0.0076777055,0.00053105725,0.0007819028,0.000192857,0.007561876,0.00032669626,-0.000103524144,-0.018538728,-0.011046,-0.027768642,-0.011085853,0.011008729,0.01838231,0.01653786,0.0063679987,-0.0049647195,0.0019630173,-0.0074735475,-0.016749356,0.0015433687,0.008888383,0.0019742069,0.0088275755
0.00021395301,0.007547586,0.00033164513,0.0007055248,0.00028749934,0.0076553565,0.00045943214,-5.0304327e-05,-0.01813276,-0.010653177,-0.02720471,-0.011640468,0.010727382,0.01810684,0.016095908,0.006706188,-0.0012737906,0.0055848192,-0.0020323868,-0.014605537,-0.00072614755,0.0066171726,-0.0014388643,0.0074903728
0.000115952374,0.0074552274,0.00018471446,0.00066676567,0.00035772266,0.0077245617,0.0005630412,-2.750392e-05,-0.017698426,-0.010243328,-0.026612792,-0.012018042,0.010447671,0.017846046,0.015674675,0.006934161,0.0013469714,0.008228676,0.0020334385,-0.013561768,-0.0024204252,0.0049989317,-0.0039702067,0.0068424693
2.1746127e-05,0.0073611764,4.089628e-05,0.0005793111,0.00042754915,0.0077904323,0.00066070264,3.1053e-05,-0.017981062,-0.010533435,-0.027094569,-0.012235082,0.010588273,0.018002238,0.015892737,0.007065357,0.003852167,0.010823751,0.0059326948,-0.011261547,-0.003997313,0.003448754,-0.0064738914,0.005402057
-3.9522158e-05,0.0073012463,-5.3394237e-05,0.0005516587,0.00048240766,0.007841098,0.00073442614,5.255676e-05,-0.017670447,-0.010234501,-0.026690494,-0.012568659,0.010384327,0.017812315,0.015603224,0.0072806585,0.005497393,0.012553969,0.008558543,-0.010493986,-0.00508429,0.0023859371,-0.00821101,0.004927433
-8.252566e-05,0.0072582364,-0.00011601702,0.000565612,0.0005290342,0.007878022,0.0007966144,4.8013375e-05,-0.017517965,-0.010109026,-0.026520237,-0.01291817,0.010299621,0.017717551,0.01547328,0.007529888,0.0067036273,0.013762909,0.010480396,-0.01083797,-0.005930355,0.001587024,-0.009489886,0.0051349285
-0.0001857676,0.007157358,-0.00026919646,0.0005438775,0.00060089317,0.007946309,0.0008988273,6.5795335e-05,-0.017076802,-0.009702874,-0.025864715,-0.013118657,0.010023037,0.01742625,0.015061966,0.0076783136,0.009442104,0.01655759,0.014561065,-0.010146068,-0.007670057,-0.00014258549,-0.012026794,0.004683944
-0.00025605792,0.0070893327,-0.00037871418,0.00046328828,0.0006495444,0.008003377,0.0009691427,0.000118089076,-0.016567076,-0.009194478,-0.025020333,-0.013475802,0.009668606,0.017066056,0.014519169,0.007901963,0.011540355,0.018683698,0.017561441,-0.007838808,-0.008896009,-0.0014662854,-0.013756839,0.0032554222
-0.000386432,0.0069627734,-0.00057607744,0.00039646082,0.00073180464,0.008100162,0.0010969087,0.00015730975,-0.01602939,-0.008655654,-0.024156416,-0.013779424,0.009307853,0.016710682,0.013953024,0.00807296,0.015227476,0.022405678,0.022919357,-0.0060581537,-0.01112011,-0.0037532588,-0.01699301,0.0021247233
-0.00047458478,0.0068786666,-0.0007058449,0.00030762388,0.00079033675,0.008167522,0.00118449,0.00021325951,-0.015467654,-0.008095395,-0.023311684,-0.014137717,0.008935643,0.016347889,0.013356046,0.008269027,0.017691547,0.024804376,0.026427625,-0.0037394795,-0.01264233,-0.005257706,-0.01917196,0.0006280574
-0.00052201905,0.006835136,-0.0007765121,0.00020350344,0.0008263221,0.008206287,0.0012402439,0.00028195683,-0.015017788,-0.0076190084,-0.022639347,-0.01460771,0.00861279,0.01603755,0.012857813,0.008548338,0.018967917,0.026058322,0.028391208,-0.000899425,-0.013455213,-0.00607979,-0.020422298,-0.0011442158
-0.0005262621,0.006835566,-0.00078066334,0.00015271561,0.00084353855,0.0082177585,0.0012659549,0.00031603954,-0.014586017,-0.0071657617,-0.022005957,-0.015120539,0.0083219735,0.015747048,0.012430843,0.008886577,0.019152803,0.026229968,0.028811753,0.000557336,-0.013627539,-0.0062942477,-0.020820567,-0.0019664634
-0.0005780455,0.0067854384,-0.0008552265,0.00018110029,0.000897371,0.008257018,0.0013450417,0.00030098093,-0.014060999,-0.006645103,-0.021255737,-0.01564093,0.00799844,0.015417438,0.011967102,0.0092384415,0.020655386,0.027599858,0.031190127,-0.00013022381,-0.014654593,-0.007320839,-0.022393197,-0.0014490796
-0.0007079677,0.006659087,-0.001049752,0.0002178382,0.0009843177,0.008342798,0.0014700957,0.00027276285,-0.013622517,-0.0062087392,-0.020627543,-0.015684906,0.007749755,0.015169987,0.01161719,0.0092843,0.0241285,0.0309936,0.036435004,-0.0011167156,-0.016809266,-0.009478702,-0.02570165,-0.0007717586
-0.00084096973,0.0065308996,-0.0012521899,0.00015319754,0.001062665,0.008428057,0.0015880694,0.00031098234,-0.01315818,-0.0057464503,-0.019953322,-0.015643973,0.007454516,0.014881709,0.0111865355,0.009258869,0.02759376,0.034530304,0.04162445,0.00064236065,-0.018999845,-0.011666956,-0.028934551,-0.0018269395
-0.0008648117,0.0065076044,-0.001295248,0.00012819619,0.0010949058,0.008463016,0.001632693,0.00032895713,-0.012804024,-0.0053812386,-0.019434497,-0.016044319,0.007227591,0.014660053,0.010840865,0.009516211,0.028375693,0.035429806,0.042972602,0.001378689,-0.019590346,-0.012270673,-0.029815314,-0.0022748779
-0.00091153197,0.0064545344,-0.001378151,4.90994e-05,0.0011411894,0.008512996,0.0017010912,0.00038554874,-0.012055991,-0.0046479795,-0.018326579,-0.01660722,0.006729929,0.014171031,0.010105156,0.009846308,0.0297656,0.037052657,0.045197,0.0035482007,-0.020558532,-0.01325377,-0.031225553,-0.0036681532
-0.0010299732,0.006338977,-0.0015640891,5.5260563e-05,0.0012167068,0.008599671,0.001824019,0.00037953147,-0.011521214,-0.0041290633,-0.017550303,-0.016739475,0.006411664,0.013872327,0.009655373,0.009910918,0.03288137,0.04035415,0.050009288,0.0032652034,-0.022564834,-0.015195276,-0.03418596,-0.0035789888
-0.0011768815,0.006197311,-0.0017955288,6.722759e-05,0.0013016297,0.0086941365,0.001954345,0.00036674144,-0.011202536,-0.003819054,-0.01705958,-0.016553255,0.0062422184,0.013718231,0.009419865,0.009795661,0.0367027,0.044309534,0.055852324,0.0028366572,-0.024938753,-0.017518178,-0.03766063,-0.0033648354
-0.0012403715,0.0061299866,-0.0019004656,9.318651e-05,0.0013499142,0.008744945,0.002029229,0.00034997836,-0.01023211,-0.0028556949,-0.015576366,-0.016687129,0.005665904,0.013138061,0.008560624,0.009894476,0.038510054,0.046151545,0.05867261,0.0021352647,-0.02610256,-0.01865393,-0.039370805,-0.0029094657
-0.0013289595,0.006043957,-0.0020378313,0.00010195232,0.0014085189,0.008803295,0.0021224672,0.00034681306,-0.0095246015,-0.0021608882,-0.014482817,-0.0167669,0.005241927,0.012706209,0.007932399,0.009970208,0.040916342,0.048575297,0.062237777,0.0018526441,-0.027576398,-0.020165578,-0.041593228,-0.0027194894
-0.001371983,0.006005838,-0.0021019357,3.3487187e-05,0.0014390807,0.008832903,0.0021680235,0.00039404794,-0.008871371,-0.0015188307,-0.013481204,-0.016930683,0.004833788,0.012283588,0.00730065,0.010077902,0.042121943,0.049749654,0.063901134,0.0035878462,-0.028321974,-0.020957429,-0.042675316,-0.0038100905
-0.001383908,0.0059984806,-0.002113865,-6.6147186e-06,0.0014533335,0.00884973,0.00218708,0.00042187714,-0.008155651,-0.0007999884,-0.01239999,-0.017176032,0.004387842,0.011829248,0.006613396,0.0102411555,0.042551056,0.05011563,0.06456832,0.00473983,-0.028585853,-0.021239694,-0.043043043,-0.004493725
-0.0014574206,0.005932169,-0.0022183764,-4.808925e-05,0.0014980098,0.00890019,0.0022469033,0.00044495793,-0.0076660607,-0.0003013881,-0.011707264,-0.017123993,0.004082438,0.0115361195,0.006159876,0.010209221,0.04442311,0.051997766,0.06747927,0.005929601,-0.029713025,-0.02239097,-0.044858865,-0.0051537273
-0.0015404662,0.0058567426,-0.0023357465,-0.00011909864,0.0015436856,0.008950983,0.0023066248,0.0004870781,-0.007285812,9.2094764e-05,-0.011155921,-0.016998157,0.0038233323,0.011297151,0.0057885884,0.010117407,0.046356242,0.05402488,0.07052819,0.0079135075,-0.030892177,-0.023577876,-0.046757966,-0.0063470714
-0.0015742293,0.0058296127,-0.002384714,-0.00021904099,0.0015601527,0.008972166,0.0023237232,0.0005496471,-0.006911453,0.0004557576,-0.010598997,-0.017003154,0.0035551633,0.011038504,0.0053797057,0.010094808,0.04706699,0.05478631,0.07167206,0.010648359,-0.031342477,-0.024010815,-0.047436252,-0.008034611
-0.0015887393,0.005821463,-0.0024054348,-0.00031973104,0.0015520685,0.00897399,0.0023129797,0.0006091511,-0.006820645,0.0005329754,-0.010458938,-0.01670594,0.0034733864,0.010969306,0.0052493745,0.009874798,0.04722947,0.054943006,0.07197956,0.013378959,-0.03141624,-0.024036724,-0.0474272,-0.009681309
-0.0016932827,0.0057260157,-0.0025670186,-0.00038395313,0.001606055,0.009038059,0.0023929346,0.00064376293,-0.0066500315,0.0007255925,-0.010162705,-0.01650496,0.0033495617,0.010845675,0.0050465195,0.0097223,0.049859006,0.057526566,0.07578714,0.014940914,-0.03298391,-0.025607098,-0.049688548,-0.010704848
-0.0016655092,0.0057560788,-0.0025247764,-0.0005160918,0.0015638543,0.008996743,0.002331162,0.0007281747,-0.0064685866,0.0009256946,-0.009864863,-0.016046228,0.0031766014,0.01066188,0.004782435,0.009394901,0.048868675,0.056431327,0.07410897,0.018320655,-0.0322669,-0.024866648,-0.048498515,-0.012836661
-0.001699185,0.0057158177,-0.002578195,-0.00070613215,0.0015837403,0.009007558,0.00236131,0.000857609,-0.006455224,0.00094947265,-0.009814817,-0.016087921,0.0031007822,0.010549062,0.0046435897,0.00942122,0.049742825,0.057347808,0.075367875,0.02336609,-0.032806393,-0.025420561,-0.049201947,-0.015962055
-0.0016909695,0.00572768,-0.0025737274,-0.00080377155,0.001558972,0.008985063,0.0023285053,0.0009201049,-0.006312891,0.0011337278,-0.009543264,-0.015680546,0.0029737386,0.010411829,0.004456458,0.009161519,0.049334962,0.057090357,0.074805535,0.025878644,-0.032484617,-0.025150795,-0.048731916,-0.017480612
-0.0016665874,0.0057620057,-0.0025415882,-0.0009080233,0.0015111231,0.008944496,0.002259268,0.0009832483,-0.0062042875,0.0012711729,-0.009330395,-0.015059442,0.0028675364,0.010311216,0.0042999717,0.008742573,0.048352588,0.056247625,0.07344402,0.028536616,-0.03173106,-0.024460603,-0.0476967,-0.019134672
-0.0017092375,0.005729923,-0.002605616,-0.001044747,0.0015150213,0.008957649,0.002264496,0.0010685241,-0.0063482933,0.0011428259,-0.009514501,-0.014720258,0.0029029183,0.0103628645,0.004358257,0.0085035,0.04924405,0.057143465,0.07469707,0.03203278,-0.032158885,-0.024890415,-0.04842982,-0.021347653
-0.0017272257,0.0057210997,-0.002625383,-0.0011369251,0.0015001873,0.008952572,0.002234,0.001123095,-0.006388151,0.0010935776,-0.00959482,-0.014185783,0.0028992116,0.010391559,0.004363213,0.008144083,0.049392983,0.057359427,0.07497491,0.034452133,-0.03217427,-0.024870649,-0.04842224,-0.022806754
-0.001706574,0.0057410276,-0.002588786,-0.0012367262,0.0014605914,0.008915626,0.002170068,0.0011884979,-0.0063435268,0.0011123437,-0.009548327,-0.013589428,0.0028471635,0.010347448,0.004273434,0.0077458206,0.048504777,0.05661886,0.073816486,0.03712557,-0.03154527,-0.02428298,-0.047500316,-0.024463052
-0.0016934366,0.0057495153,-0.002566017,-0.0013331573,0.0014234254,0.008878694,0.0021115586,0.0012517346,-0.0062762257,0.0011736806,-0.009455375,-0.012908952,0.0027791546,0.010266147,0.0041533834,0.0073006055,0.047818236,0.056015555,0.072823346,0.039618697,-0.031016322,-0.023786467,-0.04671045,-0.026049059
